 -254.4463 -154.9526
 -254.1058 -154.9932
 -253.7670 -155.0340
 -253.4301 -155.0750
 -253.0948 -155.1162
 -252.7613 -155.1576
 -252.4295 -155.1993
 -252.0994 -155.2411
 -251.7709 -155.2832
 -251.4441 -155.3254
 -251.1190 -155.3679
 -250.7955 -155.4105
 -250.4736 -155.4534
 -250.1533 -155.4964
 -249.8346 -155.5397
 -249.5174 -155.5832
 -249.2018 -155.6268
 -248.8877 -155.6706
 -248.5752 -155.7147
 -248.2642 -155.7589
 -247.9546 -155.8033
 -247.6466 -155.8479
 -247.3400 -155.8927
 -247.0349 -155.9377
 -246.7312 -155.9829
 -246.4289 -156.0283
 -246.1281 -156.0738
 -245.8287 -156.1196
 -245.5306 -156.1655
 -245.2340 -156.2116
 -244.9387 -156.2579
 -244.6448 -156.3043
 -244.3522 -156.3510
 -244.0610 -156.3978
 -243.7710 -156.4448
 -243.4824 -156.4920
 -243.1951 -156.5393
 -242.9091 -156.5869
 -242.6244 -156.6346
 -242.3409 -156.6824
 -242.0587 -156.7305
 -241.7777 -156.7787
 -241.4980 -156.8271
 -241.2195 -156.8757
 -240.9422 -156.9244
 -240.6661 -156.9733
 -240.3912 -157.0224
 -240.1175 -157.0717
 -239.8450 -157.1211
 -239.5736 -157.1707
 -239.3034 -157.2204
 -239.0344 -157.2703
 -238.7665 -157.3204
 -238.4997 -157.3707
 -238.2340 -157.4211
 -237.9695 -157.4717
 -237.7061 -157.5224
 -237.4437 -157.5733
 -237.1825 -157.6244
 -236.9223 -157.6756
 -236.6632 -157.7270
 -236.4051 -157.7785
 -236.1482 -157.8302
 -235.8922 -157.8821
 -235.6373 -157.9341
 -235.3834 -157.9863
 -235.1306 -158.0387
 -234.8787 -158.0912
 -234.6279 -158.1438
 -234.3781 -158.1966
 -234.1292 -158.2496
 -233.8814 -158.3027
 -233.6345 -158.3560
 -233.3886 -158.4094
 -233.1436 -158.4630
 -232.8997 -158.5167
 -232.6566 -158.5706
 -232.4145 -158.6247
 -232.1734 -158.6789
 -231.9331 -158.7332
 -231.6938 -158.7877
 -231.4554 -158.8424
 -231.2179 -158.8972
 -230.9813 -158.9521
 -230.7457 -159.0073
 -230.5109 -159.0625
 -230.2769 -159.1179
 -230.0439 -159.1735
 -229.8117 -159.2292
 -229.5804 -159.2850
 -229.3500 -159.3410
 -229.1204 -159.3972
 -228.8916 -159.4535
 -228.6637 -159.5099
 -228.4367 -159.5665
 -228.2104 -159.6232
 -227.9850 -159.6801
 -227.7604 -159.7372
 -227.5366 -159.7943
 -227.3136 -159.8516
 -227.0915 -159.9091
 -226.8701 -159.9667
 -226.6495 -160.0245
 -226.4297 -160.0824
 -226.2107 -160.1404
 -225.9924 -160.1986
 -225.7750 -160.2569
 -225.5583 -160.3154
 -225.3423 -160.3740
 -225.1271 -160.4328
 -224.9127 -160.4917
 -224.6990 -160.5508
 -224.4860 -160.6100
 -224.2738 -160.6693
 -224.0623 -160.7288
 -223.8515 -160.7884
 -223.6415 -160.8482
 -223.4322 -160.9081
 -223.2236 -160.9681
 -223.0157 -161.0283
 -222.8085 -161.0886
 -222.6020 -161.1491
 -222.3962 -161.2097
 -222.1911 -161.2704
 -221.9866 -161.3313
 -221.7829 -161.3924
 -221.5798 -161.4535
 -221.3774 -161.5148
 -221.1757 -161.5763
 -220.9746 -161.6379
 -220.7742 -161.6996
 -220.5745 -161.7615
 -220.3754 -161.8235
 -220.1770 -161.8856
 -219.9792 -161.9479
 -219.7820 -162.0104
 -219.5855 -162.0729
 -219.3897 -162.1356
 -219.1944 -162.1985
 -218.9998 -162.2615
 -218.8058 -162.3246
 -218.6124 -162.3878
 -218.4197 -162.4512
 -218.2275 -162.5148
 -218.0360 -162.5785
 -217.8450 -162.6423
 -217.6547 -162.7062
 -217.4649 -162.7703
 -217.2758 -162.8346
 -217.0872 -162.8989
 -216.8993 -162.9634
 -216.7119 -163.0281
 -216.5251 -163.0929
 -216.3389 -163.1578
 -216.1532 -163.2228
 -215.9681 -163.2880
 -215.7836 -163.3534
 -215.5997 -163.4189
 -215.4163 -163.4845
 -215.2334 -163.5502
 -215.0512 -163.6161
 -214.8694 -163.6821
 -214.6883 -163.7483
 -214.5076 -163.8146
 -214.3275 -163.8810
 -214.1480 -163.9476
 -213.9690 -164.0143
 -213.7905 -164.0812
 -213.6126 -164.1482
 -213.4351 -164.2153
 -213.2582 -164.2826
 -213.0819 -164.3500
 -212.9060 -164.4175
 -212.7307 -164.4852
 -212.5559 -164.5530
 -212.3816 -164.6210
 -212.2077 -164.6891
 -212.0344 -164.7573
 -211.8617 -164.8257
 -211.6894 -164.8942
 -211.5176 -164.9628
 -211.3463 -165.0316
 -211.1754 -165.1005
 -211.0051 -165.1696
 -210.8353 -165.2388
 -210.6659 -165.3081
 -210.4971 -165.3776
 -210.3287 -165.4472
 -210.1608 -165.5170
 -209.9933 -165.5869
 -209.8264 -165.6569
 -209.6599 -165.7271
 -209.4939 -165.7974
 -209.3283 -165.8678
 -209.1632 -165.9384
 -208.9985 -166.0091
 -208.8344 -166.0800
 -208.6706 -166.1510
 -208.5074 -166.2222
 -208.3445 -166.2935
 -208.1822 -166.3649
 -208.0202 -166.4364
 -207.8588 -166.5082
 -207.6977 -166.5800
 -207.5371 -166.6520
 -207.3770 -166.7241
 -207.2172 -166.7964
 -207.0579 -166.8688
 -206.8991 -166.9413
 -206.7406 -167.0140
 -206.5826 -167.0868
 -206.4250 -167.1598
 -206.2679 -167.2329
 -206.1111 -167.3062
 -205.9548 -167.3796
 -205.7989 -167.4531
 -205.6434 -167.5268
 -205.4883 -167.6006
 -205.3337 -167.6746
 -205.1794 -167.7487
 -205.0256 -167.8229
 -204.8721 -167.8973
 -204.7191 -167.9718
 -204.5664 -168.0465
 -204.4142 -168.1213
 -204.2624 -168.1963
 -204.1109 -168.2714
 -203.9599 -168.3466
 -203.8092 -168.4220
 -203.6589 -168.4975
 -203.5090 -168.5732
 -203.3595 -168.6490
 -203.2104 -168.7250
 -203.0617 -168.8011
 -202.9133 -168.8774
 -202.7654 -168.9538
 -202.6178 -169.0303
 -202.4705 -169.1070
 -202.3237 -169.1838
 -202.1772 -169.2608
 -202.0311 -169.3379
 -201.8854 -169.4152
 -201.7400 -169.4926
 -201.5950 -169.5702
 -201.4504 -169.6479
 -201.3061 -169.7258
 -201.1622 -169.8038
 -201.0186 -169.8819
 -200.8754 -169.9602
 -200.7326 -170.0387
 -200.5901 -170.1173
 -200.4480 -170.1960
 -200.3062 -170.2749
 -200.1648 -170.3539
 -200.0237 -170.4331
 -199.8829 -170.5124
 -199.7426 -170.5919
 -199.6025 -170.6716
 -199.4628 -170.7514
 -199.3234 -170.8313
 -199.1844 -170.9114
 -199.0457 -170.9916
 -198.9074 -171.0720
 -198.7694 -171.1525
 -198.6317 -171.2332
 -198.4943 -171.3141
 -198.3573 -171.3950
 -198.2206 -171.4762
 -198.0842 -171.5575
 -197.9482 -171.6389
 -197.8125 -171.7205
 -197.6771 -171.8023
 -197.5420 -171.8842
 -197.4073 -171.9663
 -197.2729 -172.0485
 -197.1388 -172.1308
 -197.0050 -172.2134
 -196.8715 -172.2960
 -196.7383 -172.3789
 -196.6055 -172.4619
 -196.4730 -172.5450
 -196.3407 -172.6283
 -196.2088 -172.7118
 -196.0772 -172.7954
 -195.9459 -172.8791
 -195.8149 -172.9631
 -195.6842 -173.0472
 -195.5539 -173.1314
 -195.4238 -173.2158
 -195.2940 -173.3003
 -195.1645 -173.3851
 -195.0353 -173.4699
 -194.9064 -173.5550
 -194.7778 -173.6402
 -194.6495 -173.7255
 -194.5215 -173.8110
 -194.3938 -173.8967
 -194.2664 -173.9825
 -194.1393 -174.0685
 -194.0124 -174.1547
 -193.8859 -174.2410
 -193.7596 -174.3275
 -193.6336 -174.4141
 -193.5079 -174.5010
 -193.3825 -174.5879
 -193.2574 -174.6751
 -193.1326 -174.7624
 -193.0080 -174.8498
 -192.8837 -174.9374
 -192.7597 -175.0252
 -192.6359 -175.1132
 -192.5125 -175.2013
 -192.3893 -175.2896
 -192.2664 -175.3781
 -192.1438 -175.4667
 -192.0214 -175.5555
 -191.8993 -175.6444
 -191.7775 -175.7336
 -191.6559 -175.8229
 -191.5346 -175.9123
 -191.4136 -176.0020
 -191.2929 -176.0918
 -191.1724 -176.1817
 -191.0521 -176.2719
 -190.9322 -176.3622
 -190.8125 -176.4527
 -190.6930 -176.5433
 -190.5739 -176.6342
 -190.4549 -176.7252
 -190.3363 -176.8164
 -190.2179 -176.9077
 -190.0997 -176.9992
 -189.9818 -177.0909
 -189.8642 -177.1828
 -189.7468 -177.2748
 -189.6296 -177.3671
 -189.5128 -177.4595
 -189.3961 -177.5520
 -189.2797 -177.6448
 -189.1636 -177.7377
 -189.0477 -177.8308
 -188.9321 -177.9241
 -188.8167 -178.0176
 -188.7016 -178.1112
 -188.5867 -178.2050
 -188.4720 -178.2990
 -188.3576 -178.3932
 -188.2434 -178.4876
 -188.1295 -178.5821
 -188.0158 -178.6768
 -187.9023 -178.7717
 -187.7891 -178.8668
 -187.6761 -178.9621
 -187.5634 -179.0576
 -187.4509 -179.1532
 -187.3386 -179.2490
 -187.2266 -179.3450
 -187.1148 -179.4412
 -187.0032 -179.5376
 -186.8919 -179.6342
 -186.7808 -179.7310
 -186.6699 -179.8279
 -186.5593 -179.9250
 -186.4489 -180.0224
 -186.3387 -180.1199
 -186.2288 -180.2176
 -186.1190 -180.3155
 -186.0095 -180.4135
 -185.9003 -180.5118
 -185.7912 -180.6103
 -185.6824 -180.7089
 -185.5738 -180.8078
 -185.4654 -180.9068
 -185.3572 -181.0061
 -185.2493 -181.1055
 -185.1416 -181.2051
 -185.0341 -181.3050
 -184.9268 -181.4050
 -184.8198 -181.5052
 -184.7129 -181.6056
 -184.6063 -181.7062
 -184.4999 -181.8071
 -184.3937 -181.9081
 -184.2877 -182.0093
 -184.1820 -182.1107
 -184.0764 -182.2123
 -183.9711 -182.3141
 -183.8659 -182.4161
 -183.7610 -182.5184
 -183.6563 -182.6208
 -183.5518 -182.7234
 -183.4476 -182.8262
 -183.3435 -182.9293
 -183.2396 -183.0325
 -183.1360 -183.1360
 -183.0325 -183.2396
 -182.9293 -183.3435
 -182.8262 -183.4476
 -182.7234 -183.5518
 -182.6208 -183.6563
 -182.5184 -183.7610
 -182.4161 -183.8659
 -182.3141 -183.9711
 -182.2123 -184.0764
 -182.1107 -184.1820
 -182.0093 -184.2877
 -181.9081 -184.3937
 -181.8071 -184.4999
 -181.7062 -184.6063
 -181.6056 -184.7129
 -181.5052 -184.8198
 -181.4050 -184.9268
 -181.3050 -185.0341
 -181.2051 -185.1416
 -181.1055 -185.2493
 -181.0061 -185.3572
 -180.9068 -185.4654
 -180.8078 -185.5738
 -180.7089 -185.6824
 -180.6103 -185.7912
 -180.5118 -185.9003
 -180.4135 -186.0095
 -180.3155 -186.1190
 -180.2176 -186.2288
 -180.1199 -186.3387
 -180.0224 -186.4489
 -179.9250 -186.5593
 -179.8279 -186.6699
 -179.7310 -186.7808
 -179.6342 -186.8919
 -179.5376 -187.0032
 -179.4412 -187.1148
 -179.3450 -187.2266
 -179.2490 -187.3386
 -179.1532 -187.4509
 -179.0576 -187.5634
 -178.9621 -187.6761
 -178.8668 -187.7891
 -178.7717 -187.9023
 -178.6768 -188.0158
 -178.5821 -188.1295
 -178.4876 -188.2434
 -178.3932 -188.3576
 -178.2990 -188.4720
 -178.2050 -188.5867
 -178.1112 -188.7016
 -178.0176 -188.8167
 -177.9241 -188.9321
 -177.8308 -189.0477
 -177.7377 -189.1636
 -177.6448 -189.2797
 -177.5520 -189.3961
 -177.4595 -189.5128
 -177.3671 -189.6296
 -177.2748 -189.7468
 -177.1828 -189.8642
 -177.0909 -189.9818
 -176.9992 -190.0997
 -176.9077 -190.2179
 -176.8164 -190.3363
 -176.7252 -190.4549
 -176.6342 -190.5739
 -176.5433 -190.6930
 -176.4527 -190.8125
 -176.3622 -190.9322
 -176.2719 -191.0521
 -176.1817 -191.1724
 -176.0918 -191.2929
 -176.0020 -191.4136
 -175.9123 -191.5346
 -175.8229 -191.6559
 -175.7336 -191.7775
 -175.6444 -191.8993
 -175.5555 -192.0214
 -175.4667 -192.1438
 -175.3781 -192.2664
 -175.2896 -192.3893
 -175.2013 -192.5125
 -175.1132 -192.6359
 -175.0252 -192.7597
 -174.9374 -192.8837
 -174.8498 -193.0080
 -174.7624 -193.1326
 -174.6751 -193.2574
 -174.5879 -193.3825
 -174.5010 -193.5079
 -174.4141 -193.6336
 -174.3275 -193.7596
 -174.2410 -193.8859
 -174.1547 -194.0124
 -174.0685 -194.1393
 -173.9825 -194.2664
 -173.8967 -194.3938
 -173.8110 -194.5215
 -173.7255 -194.6495
 -173.6402 -194.7778
 -173.5550 -194.9064
 -173.4699 -195.0353
 -173.3851 -195.1645
 -173.3003 -195.2940
 -173.2158 -195.4238
 -173.1314 -195.5539
 -173.0472 -195.6842
 -172.9631 -195.8149
 -172.8791 -195.9459
 -172.7954 -196.0772
 -172.7118 -196.2088
 -172.6283 -196.3407
 -172.5450 -196.4730
 -172.4619 -196.6055
 -172.3789 -196.7383
 -172.2960 -196.8715
 -172.2134 -197.0050
 -172.1308 -197.1388
 -172.0485 -197.2729
 -171.9663 -197.4073
 -171.8842 -197.5420
 -171.8023 -197.6771
 -171.7205 -197.8125
 -171.6389 -197.9482
 -171.5575 -198.0842
 -171.4762 -198.2206
 -171.3950 -198.3573
 -171.3141 -198.4943
 -171.2332 -198.6317
 -171.1525 -198.7694
 -171.0720 -198.9074
 -170.9916 -199.0457
 -170.9114 -199.1844
 -170.8313 -199.3234
 -170.7514 -199.4628
 -170.6716 -199.6025
 -170.5919 -199.7426
 -170.5124 -199.8829
 -170.4331 -200.0237
 -170.3539 -200.1648
 -170.2749 -200.3062
 -170.1960 -200.4480
 -170.1173 -200.5901
 -170.0387 -200.7326
 -169.9602 -200.8754
 -169.8819 -201.0186
 -169.8038 -201.1622
 -169.7258 -201.3061
 -169.6479 -201.4504
 -169.5702 -201.5950
 -169.4926 -201.7400
 -169.4152 -201.8854
 -169.3379 -202.0311
 -169.2608 -202.1772
 -169.1838 -202.3237
 -169.1070 -202.4705
 -169.0303 -202.6178
 -168.9538 -202.7654
 -168.8774 -202.9133
 -168.8011 -203.0617
 -168.7250 -203.2104
 -168.6490 -203.3595
 -168.5732 -203.5090
 -168.4975 -203.6589
 -168.4220 -203.8092
 -168.3466 -203.9599
 -168.2714 -204.1109
 -168.1963 -204.2624
 -168.1213 -204.4142
 -168.0465 -204.5664
 -167.9718 -204.7191
 -167.8973 -204.8721
 -167.8229 -205.0256
 -167.7487 -205.1794
 -167.6746 -205.3337
 -167.6006 -205.4883
 -167.5268 -205.6434
 -167.4531 -205.7989
 -167.3796 -205.9548
 -167.3062 -206.1111
 -167.2329 -206.2679
 -167.1598 -206.4250
 -167.0868 -206.5826
 -167.0140 -206.7406
 -166.9413 -206.8991
 -166.8688 -207.0579
 -166.7964 -207.2172
 -166.7241 -207.3770
 -166.6520 -207.5371
 -166.5800 -207.6977
 -166.5082 -207.8588
 -166.4364 -208.0202
 -166.3649 -208.1822
 -166.2935 -208.3445
 -166.2222 -208.5074
 -166.1510 -208.6706
 -166.0800 -208.8344
 -166.0091 -208.9985
 -165.9384 -209.1632
 -165.8678 -209.3283
 -165.7974 -209.4939
 -165.7271 -209.6599
 -165.6569 -209.8264
 -165.5869 -209.9933
 -165.5170 -210.1608
 -165.4472 -210.3287
 -165.3776 -210.4971
 -165.3081 -210.6659
 -165.2388 -210.8353
 -165.1696 -211.0051
 -165.1005 -211.1754
 -165.0316 -211.3463
 -164.9628 -211.5176
 -164.8942 -211.6894
 -164.8257 -211.8617
 -164.7573 -212.0344
 -164.6891 -212.2077
 -164.6210 -212.3816
 -164.5530 -212.5559
 -164.4852 -212.7307
 -164.4175 -212.9060
 -164.3500 -213.0819
 -164.2826 -213.2582
 -164.2153 -213.4351
 -164.1482 -213.6126
 -164.0812 -213.7905
 -164.0143 -213.9690
 -163.9476 -214.1480
 -163.8810 -214.3275
 -163.8146 -214.5076
 -163.7483 -214.6883
 -163.6821 -214.8694
 -163.6161 -215.0512
 -163.5502 -215.2334
 -163.4845 -215.4163
 -163.4189 -215.5997
 -163.3534 -215.7836
 -163.2880 -215.9681
 -163.2228 -216.1532
 -163.1578 -216.3389
 -163.0929 -216.5251
 -163.0281 -216.7119
 -162.9634 -216.8993
 -162.8989 -217.0872
 -162.8346 -217.2758
 -162.7703 -217.4649
 -162.7062 -217.6547
 -162.6423 -217.8450
 -162.5785 -218.0360
 -162.5148 -218.2275
 -162.4512 -218.4197
 -162.3878 -218.6124
 -162.3246 -218.8058
 -162.2615 -218.9998
 -162.1985 -219.1944
 -162.1356 -219.3897
 -162.0729 -219.5855
 -162.0104 -219.7820
 -161.9479 -219.9792
 -161.8856 -220.1770
 -161.8235 -220.3754
 -161.7615 -220.5745
 -161.6996 -220.7742
 -161.6379 -220.9746
 -161.5763 -221.1757
 -161.5148 -221.3774
 -161.4535 -221.5798
 -161.3924 -221.7829
 -161.3313 -221.9866
 -161.2704 -222.1911
 -161.2097 -222.3962
 -161.1491 -222.6020
 -161.0886 -222.8085
 -161.0283 -223.0157
 -160.9681 -223.2236
 -160.9081 -223.4322
 -160.8482 -223.6415
 -160.7884 -223.8515
 -160.7288 -224.0623
 -160.6693 -224.2738
 -160.6100 -224.4860
 -160.5508 -224.6990
 -160.4917 -224.9127
 -160.4328 -225.1271
 -160.3740 -225.3423
 -160.3154 -225.5583
 -160.2569 -225.7750
 -160.1986 -225.9924
 -160.1404 -226.2107
 -160.0824 -226.4297
 -160.0245 -226.6495
 -159.9667 -226.8701
 -159.9091 -227.0915
 -159.8516 -227.3136
 -159.7943 -227.5366
 -159.7372 -227.7604
 -159.6801 -227.9850
 -159.6232 -228.2104
 -159.5665 -228.4367
 -159.5099 -228.6637
 -159.4535 -228.8916
 -159.3972 -229.1204
 -159.3410 -229.3500
 -159.2850 -229.5804
 -159.2292 -229.8117
 -159.1735 -230.0439
 -159.1179 -230.2769
 -159.0625 -230.5109
 -159.0073 -230.7457
 -158.9521 -230.9813
 -158.8972 -231.2179
 -158.8424 -231.4554
 -158.7877 -231.6938
 -158.7332 -231.9331
 -158.6789 -232.1734
 -158.6247 -232.4145
 -158.5706 -232.6566
 -158.5167 -232.8997
 -158.4630 -233.1436
 -158.4094 -233.3886
 -158.3560 -233.6345
 -158.3027 -233.8814
 -158.2496 -234.1292
 -158.1966 -234.3781
 -158.1438 -234.6279
 -158.0912 -234.8787
 -158.0387 -235.1306
 -157.9863 -235.3834
 -157.9341 -235.6373
 -157.8821 -235.8922
 -157.8302 -236.1482
 -157.7785 -236.4051
 -157.7270 -236.6632
 -157.6756 -236.9223
 -157.6244 -237.1825
 -157.5733 -237.4437
 -157.5224 -237.7061
 -157.4717 -237.9695
 -157.4211 -238.2340
 -157.3707 -238.4997
 -157.3204 -238.7665
 -157.2703 -239.0344
 -157.2204 -239.3034
 -157.1707 -239.5736
 -157.1211 -239.8450
 -157.0717 -240.1175
 -157.0224 -240.3912
 -156.9733 -240.6661
 -156.9244 -240.9422
 -156.8757 -241.2195
 -156.8271 -241.4980
 -156.7787 -241.7777
 -156.7305 -242.0587
 -156.6824 -242.3409
 -156.6346 -242.6244
 -156.5869 -242.9091
 -156.5393 -243.1951
 -156.4920 -243.4824
 -156.4448 -243.7710
 -156.3978 -244.0610
 -156.3510 -244.3522
 -156.3043 -244.6448
 -156.2579 -244.9387
 -156.2116 -245.2340
 -156.1655 -245.5306
 -156.1196 -245.8287
 -156.0738 -246.1281
 -156.0283 -246.4289
 -155.9829 -246.7312
 -155.9377 -247.0349
 -155.8927 -247.3400
 -155.8479 -247.6466
 -155.8033 -247.9546
 -155.7589 -248.2642
 -155.7147 -248.5752
 -155.6706 -248.8877
 -155.6268 -249.2018
 -155.5832 -249.5174
 -155.5397 -249.8346
 -155.4964 -250.1533
 -155.4534 -250.4736
 -155.4105 -250.7955
 -155.3679 -251.1190
 -155.3254 -251.4441
 -155.2832 -251.7709
 -155.2411 -252.0994
 -155.1993 -252.4295
 -155.1576 -252.7613
 -155.1162 -253.0948
 -155.0750 -253.4301
 -155.0340 -253.7670
 -154.9932 -254.1058
 -154.9526 -254.4463
 -154.9122 -254.7886
 -154.8720 -255.1327
 -154.8321 -255.4786
 -154.7924 -255.8264
 -154.7529 -256.1761
 -154.7136 -256.5276
 -154.6746 -256.8810
 -154.6357 -257.2364
 -154.5971 -257.5937
 -154.5588 -257.9530
 -154.5206 -258.3142
 -154.4827 -258.6775
 -154.4450 -259.0427
 -154.4076 -259.4101
 -154.3704 -259.7794
 -154.3334 -260.1509
 -154.2967 -260.5245
 -154.2602 -260.9002
 -154.2240 -261.2781
 -154.1880 -261.6582
 -154.1523 -262.0405
 -154.1168 -262.4250
 -154.0815 -262.8117
 -154.0465 -263.2008
 -154.0118 -263.5921
 -153.9774 -263.9858
 -153.9432 -264.3818
 -153.9092 -264.7802
 -153.8755 -265.1810
 -153.8421 -265.5843
 -153.8090 -265.9900
 -153.7761 -266.3982
 -153.7436 -266.8089
 -153.7113 -267.2222
 -153.6792 -267.6381
 -153.6475 -268.0566
 -153.6160 -268.4777
 -153.5849 -268.9015
 -153.5540 -269.3281
 -153.5234 -269.7573
 -153.4931 -270.1893
 -153.4632 -270.6242
 -153.4335 -271.0619
 -153.4041 -271.5024
 -153.3750 -271.9459
 -153.3463 -272.3923
 -153.3179 -272.8417
 -153.2898 -273.2942
 -153.2620 -273.7497
 -153.2345 -274.2083
 -153.2074 -274.6700
 -153.1806 -275.1349
 -153.1541 -275.6031
 -153.1280 -276.0745
 -153.1022 -276.5492
 -153.0768 -277.0273
 -153.0517 -277.5087
 -153.0270 -277.9936
 -153.0026 -278.4820
 -152.9787 -278.9740
 -152.9550 -279.4695
 -152.9318 -279.9686
 -152.9089 -280.4715
 -152.8864 -280.9781
 -152.8643 -281.4884
 -152.8426 -282.0026
 -152.8213 -282.5207
 -152.8004 -283.0428
 -152.7799 -283.5688
 -152.7599 -284.0989
 -152.7402 -284.6332
 -152.7209 -285.1716
 -152.7021 -285.7143
 -152.6838 -286.2613
 -152.6658 -286.8126
 -152.6483 -287.3684
 -152.6313 -287.9287
 -152.6147 -288.4936
 -152.5986 -289.0631
 -152.5830 -289.6374
 -152.5679 -290.2164
 -152.5532 -290.8003
 -152.5390 -291.3891
 -152.5254 -291.9830
 -152.5122 -292.5819
 -152.4996 -293.1861
 -152.4874 -293.7955
 -152.4758 -294.4102
 -152.4648 -295.0304
 -152.4543 -295.6561
 -152.4444 -296.2875
 -152.4350 -296.9246
 -152.4262 -297.5674
 -152.4180 -298.2162
 -152.4104 -298.8710
 -152.4034 -299.5320
 -152.3970 -300.1991
 -152.3912 -300.8726
 -152.3860 -301.5525
 -152.3816 -302.2391
 -152.3777 -302.9322
 -152.3746 -303.6322
 -152.3721 -304.3391
 -152.3703 -305.0531
 -152.3692 -305.7742
 -152.3688 -306.5027
