  -330.3903  -223.5887  -229.8075
  -330.4301  -222.6220  -230.9197
  -330.4812  -221.6738  -232.0555
  -330.5439  -220.7437  -233.2156
  -330.6182  -219.8310  -234.4010
  -330.7041  -218.9355  -235.6126
  -330.8017  -218.0567  -236.8514
  -330.9112  -217.1943  -238.1184
  -331.0327  -216.3480  -239.4148
  -331.1663  -215.5173  -240.7417
  -331.3123  -214.7020  -242.1005
  -331.4707  -213.9019  -243.4925
  -331.6417  -213.1167  -244.9192
  -331.8256  -212.3462  -246.3822
  -332.0227  -211.5901  -247.8830
  -332.2330  -210.8484  -249.4236
  -332.4571  -210.1208  -251.0059
  -332.6950  -209.4072  -252.6320
  -332.9472  -208.7076  -254.3041
  -333.2140  -208.0218  -256.0247
  -333.4958  -207.3499  -257.7964
  -333.7930  -206.6917  -259.6220
  -334.1060  -206.0473  -261.5048
  -334.4354  -205.4168  -263.4480
  -334.7816  -204.8002  -265.4555
  -335.1452  -204.1976  -267.5311
  -335.5268  -203.6093  -269.6795
  -335.9272  -203.0353  -271.9055
  -336.3470  -202.4761  -274.2145
  -336.7870  -201.9318  -276.6125
  -337.2482  -201.4030  -279.1061
  -337.7315  -200.8899  -281.7029
  -338.2379  -200.3933  -284.4110
  -338.7687  -199.9136  -287.2399
  -339.3252  -199.4517  -290.2000
  -339.9088  -199.0085  -293.3034
  -340.5212  -198.5850  -296.5636
  -341.1642  -198.1824  -299.9964
  -341.8401  -197.8022  -303.6198
  -342.5511  -197.4462  -307.4546
  -343.3001  -197.1163  -311.5254
  -344.0903  -196.8151  -315.8611
  -344.9255  -196.5456  -320.4961
  -345.8102  -196.3115  -325.4714
  -346.7498  -196.1172  -330.8372
  -347.7509  -195.9684  -336.6549
  -348.8214  -195.8722  -343.0008
  -349.9715  -195.8377  -349.9715
  -343.0008  -348.8214  -195.8722
  -341.8802  -341.8802  -195.9183
  -340.8378  -335.5624  -196.0257
  -339.8636  -329.7716  -196.1855
  -338.9497  -324.4315  -196.3904
  -338.0896  -319.4807  -196.6350
  -337.2778  -314.8693  -196.9147
  -336.5101  -310.5561  -197.2258
  -335.7827  -306.5068  -197.5655
  -335.0924  -302.6926  -197.9312
  -334.4364  -299.0892  -198.3208
  -333.8124  -295.6755  -198.7327
  -333.2183  -292.4335  -199.1655
  -332.6523  -289.3477  -199.6178
  -332.1128  -286.4045  -200.0887
  -331.5983  -283.5920  -200.5773
  -331.1076  -280.8996  -201.0829
  -330.6394  -278.3179  -201.6048
  -330.1928  -275.8389  -202.1425
  -329.7669  -273.4550  -202.6956
  -329.3606  -271.1595  -203.2637
  -328.9734  -268.9467  -203.8464
  -328.6044  -266.8110  -204.4436
  -328.2531  -264.7475  -205.0550
  -327.9187  -262.7519  -205.6805
  -327.6008  -260.8201  -206.3200
  -327.2988  -258.9484  -206.9735
  -327.0124  -257.1335  -207.6407
  -326.7409  -255.3722  -208.3219
  -326.4842  -253.6617  -209.0170
  -326.2417  -251.9993  -209.7261
  -326.0132  -250.3827  -210.4492
  -325.7984  -248.8096  -211.1864
  -325.5969  -247.2778  -211.9380
  -325.4085  -245.7856  -212.7041
  -325.2329  -244.3310  -213.4848
  -325.0700  -242.9125  -214.2804
  -324.9195  -241.5284  -215.0911
  -324.7813  -240.1773  -215.9172
  -324.6552  -238.8578  -216.7589
  -324.5410  -237.5687  -217.6166
  -324.4385  -236.3088  -218.4906
  -324.3478  -235.0769  -219.3812
  -324.2686  -233.8720  -220.2889
  -324.2009  -232.6932  -221.2141
  -324.1446  -231.5394  -222.1572
  -324.0996  -230.4099  -223.1186
  -324.0660  -229.3038  -224.0990
  -324.0435  -228.2203  -225.0987
  -324.0323  -227.1588  -226.1184
  -324.0323  -226.1184  -227.1588
  -324.0435  -225.0987  -228.2203
  -324.0660  -224.0990  -229.3038
  -324.0996  -223.1186  -230.4099
  -324.1446  -222.1572  -231.5394
  -324.2009  -221.2141  -232.6932
  -324.2686  -220.2889  -233.8720
  -324.3478  -219.3812  -235.0769
  -324.4385  -218.4906  -236.3088
  -324.5410  -217.6166  -237.5687
  -324.6552  -216.7589  -238.8578
  -324.7813  -215.9172  -240.1773
  -324.9195  -215.0911  -241.5284
  -325.0700  -214.2804  -242.9125
  -325.2329  -213.4848  -244.3310
  -325.4085  -212.7041  -245.7856
  -325.5969  -211.9380  -247.2778
  -325.7984  -211.1864  -248.8096
  -326.0132  -210.4492  -250.3827
  -326.2417  -209.7261  -251.9993
  -326.4842  -209.0170  -253.6617
  -326.7409  -208.3219  -255.3722
  -327.0124  -207.6407  -257.1335
  -327.2988  -206.9735  -258.9484
  -327.6008  -206.3200  -260.8201
  -327.9187  -205.6805  -262.7519
  -328.2531  -205.0550  -264.7475
  -328.6044  -204.4436  -266.8110
  -328.9734  -203.8464  -268.9467
  -329.3606  -203.2637  -271.1595
  -329.7669  -202.6956  -273.4550
  -330.1928  -202.1425  -275.8389
  -330.6394  -201.6048  -278.3179
  -331.1076  -201.0829  -280.8996
  -331.5983  -200.5773  -283.5920
  -332.1128  -200.0887  -286.4045
  -332.6523  -199.6178  -289.3477
  -333.2183  -199.1655  -292.4335
  -333.8124  -198.7327  -295.6755
  -334.4364  -198.3208  -299.0892
  -335.0924  -197.9312  -302.6926
  -335.7827  -197.5655  -306.5068
  -336.5101  -197.2258  -310.5561
  -337.2778  -196.9147  -314.8693
  -338.0896  -196.6350  -319.4807
  -338.9497  -196.3904  -324.4315
  -339.8636  -196.1855  -329.7716
  -340.8378  -196.0257  -335.5624
  -341.8802  -195.9183  -341.8802
  -343.0008  -195.8722  -348.8214
  -336.6549  -347.7509  -195.9684
  -335.5624  -340.8378  -196.0257
  -334.5469  -334.5469  -196.1441
  -333.5984  -328.7818  -196.3145
  -332.7091  -323.4663  -196.5299
  -331.8724  -318.5390  -196.7846
  -331.0832  -313.9500  -197.0743
  -330.3371  -309.6584  -197.3952
  -329.6303  -305.6298  -197.7445
  -328.9599  -301.8355  -198.1197
  -328.3229  -298.2511  -198.5187
  -327.7173  -294.8557  -198.9398
  -327.1408  -291.6314  -199.3817
  -326.5917  -288.5625  -199.8430
  -326.0685  -285.6356  -200.3229
  -325.5697  -282.8388  -200.8204
  -325.0941  -280.1615  -201.3349
  -324.6406  -277.5945  -201.8656
  -324.2080  -275.1295  -202.4121
  -323.7956  -272.7591  -202.9740
  -323.4025  -270.4768  -203.5509
  -323.0280  -268.2766  -204.1425
  -322.6712  -266.1531  -204.7486
  -322.3317  -264.1015  -205.3689
  -322.0088  -262.1174  -206.0034
  -321.7019  -260.1966  -206.6519
  -321.4107  -258.3357  -207.3145
  -321.1346  -256.5311  -207.9910
  -320.8732  -254.7799  -208.6814
  -320.6262  -253.0791  -209.3859
  -320.3932  -251.4262  -210.1045
  -320.1739  -249.8187  -210.8373
  -319.9679  -248.2545  -211.5844
  -319.7750  -246.7314  -212.3460
  -319.5950  -245.2475  -213.1223
  -319.4276  -243.8011  -213.9134
  -319.2726  -242.3905  -214.7196
  -319.1298  -241.0140  -215.5411
  -318.9991  -239.6704  -216.3782
  -318.8802  -238.3582  -217.2312
  -318.7731  -237.0762  -218.1005
  -318.6776  -235.8232  -218.9864
  -318.5935  -234.5980  -219.8892
  -318.5209  -233.3997  -220.8095
  -318.4596  -232.2272  -221.7475
  -318.4095  -231.0797  -222.7039
  -318.3706  -229.9563  -223.6790
  -318.3429  -228.8561  -224.6734
  -318.3262  -227.7784  -225.6878
  -318.3207  -226.7225  -226.7225
  -318.3262  -225.6878  -227.7784
  -318.3429  -224.6734  -228.8561
  -318.3706  -223.6790  -229.9563
  -318.4095  -222.7039  -231.0797
  -318.4596  -221.7475  -232.2272
  -318.5209  -220.8095  -233.3997
  -318.5935  -219.8892  -234.5980
  -318.6776  -218.9864  -235.8232
  -318.7731  -218.1005  -237.0762
  -318.8802  -217.2312  -238.3582
  -318.9991  -216.3782  -239.6704
  -319.1298  -215.5411  -241.0140
  -319.2726  -214.7196  -242.3905
  -319.4276  -213.9134  -243.8011
  -319.5950  -213.1223  -245.2475
  -319.7750  -212.3460  -246.7314
  -319.9679  -211.5844  -248.2545
  -320.1739  -210.8373  -249.8187
  -320.3932  -210.1045  -251.4262
  -320.6262  -209.3859  -253.0791
  -320.8732  -208.6814  -254.7799
  -321.1346  -207.9910  -256.5311
  -321.4107  -207.3145  -258.3357
  -321.7019  -206.6519  -260.1966
  -322.0088  -206.0034  -262.1174
  -322.3317  -205.3689  -264.1015
  -322.6712  -204.7486  -266.1531
  -323.0280  -204.1425  -268.2766
  -323.4025  -203.5509  -270.4768
  -323.7956  -202.9740  -272.7591
  -324.2080  -202.4121  -275.1295
  -324.6406  -201.8656  -277.5945
  -325.0941  -201.3349  -280.1615
  -325.5697  -200.8204  -282.8388
  -326.0685  -200.3229  -285.6356
  -326.5917  -199.8430  -288.5625
  -327.1408  -199.3817  -291.6314
  -327.7173  -198.9398  -294.8557
  -328.3229  -198.5187  -298.2511
  -328.9599  -198.1197  -301.8355
  -329.6303  -197.7445  -305.6298
  -330.3371  -197.3952  -309.6584
  -331.0832  -197.0743  -313.9500
  -331.8724  -196.7846  -318.5390
  -332.7091  -196.5299  -323.4663
  -333.5984  -196.3145  -328.7818
  -334.5469  -196.1441  -334.5469
  -335.5624  -196.0257  -340.8378
  -336.6549  -195.9684  -347.7509
  -330.8372  -346.7498  -196.1172
  -329.7716  -339.8636  -196.1855
  -328.7818  -333.5984  -196.3145
  -327.8579  -327.8579  -196.4953
  -326.9921  -322.5659  -196.7209
  -326.1779  -317.6611  -196.9856
  -325.4103  -313.0937  -197.2850
  -324.6848  -308.8228  -197.6156
  -323.9979  -304.8140  -197.9744
  -323.3465  -301.0388  -198.3589
  -322.7279  -297.4727  -198.7671
  -322.1398  -294.0949  -199.1973
  -321.5803  -290.8875  -199.6482
  -321.0475  -287.8350  -200.1186
  -320.5400  -284.9238  -200.6074
  -320.0564  -282.1421  -201.1138
  -319.5954  -279.4793  -201.6370
  -319.1559  -276.9264  -202.1766
  -318.7369  -274.4750  -202.7319
  -318.3377  -272.1177  -203.3026
  -317.9572  -269.8481  -203.8884
  -317.5949  -267.6601  -204.4888
  -317.2500  -265.5485  -205.1038
  -316.9219  -263.5083  -205.7331
  -316.6100  -261.5352  -206.3766
  -316.3139  -259.6252  -207.0343
  -316.0330  -257.7746  -207.7060
  -315.7670  -255.9801  -208.3918
  -315.5154  -254.2386  -209.0917
  -315.2778  -252.5473  -209.8058
  -315.0540  -250.9036  -210.5340
  -314.8435  -249.3050  -211.2767
  -314.6462  -247.7494  -212.0338
  -314.4617  -246.2347  -212.8056
  -314.2898  -244.7589  -213.5922
  -314.1303  -243.3204  -214.3939
  -313.9830  -241.9175  -215.2109
  -313.8477  -240.5486  -216.0434
  -313.7243  -239.2122  -216.8919
  -313.6125  -237.9071  -217.7565
  -313.5122  -236.6320  -218.6377
  -313.4234  -235.3857  -219.5358
  -313.3460  -234.1670  -220.4511
  -313.2797  -232.9751  -221.3843
  -313.2246  -231.8089  -222.3356
  -313.1806  -230.6674  -223.3056
  -313.1477  -229.5499  -224.2948
  -313.1257  -228.4555  -225.3038
  -313.1147  -227.3835  -226.3332
  -313.1147  -226.3332  -227.3835
  -313.1257  -225.3038  -228.4555
  -313.1477  -224.2948  -229.5499
  -313.1806  -223.3056  -230.6674
  -313.2246  -222.3356  -231.8089
  -313.2797  -221.3843  -232.9751
  -313.3460  -220.4511  -234.1670
  -313.4234  -219.5358  -235.3857
  -313.5122  -218.6377  -236.6320
  -313.6125  -217.7565  -237.9071
  -313.7243  -216.8919  -239.2122
  -313.8477  -216.0434  -240.5486
  -313.9830  -215.2109  -241.9175
  -314.1303  -214.3939  -243.3204
  -314.2898  -213.5922  -244.7589
  -314.4617  -212.8056  -246.2347
  -314.6462  -212.0338  -247.7494
  -314.8435  -211.2767  -249.3050
  -315.0540  -210.5340  -250.9036
  -315.2778  -209.8058  -252.5473
  -315.5154  -209.0917  -254.2386
  -315.7670  -208.3918  -255.9801
  -316.0330  -207.7060  -257.7746
  -316.3139  -207.0343  -259.6252
  -316.6100  -206.3766  -261.5352
  -316.9219  -205.7331  -263.5083
  -317.2500  -205.1038  -265.5485
  -317.5949  -204.4888  -267.6601
  -317.9572  -203.8884  -269.8481
  -318.3377  -203.3026  -272.1177
  -318.7369  -202.7319  -274.4750
  -319.1559  -202.1766  -276.9264
  -319.5954  -201.6370  -279.4793
  -320.0564  -201.1138  -282.1421
  -320.5400  -200.6074  -284.9238
  -321.0475  -200.1186  -287.8350
  -321.5803  -199.6482  -290.8875
  -322.1398  -199.1973  -294.0949
  -322.7279  -198.7671  -297.4727
  -323.3465  -198.3589  -301.0388
  -323.9979  -197.9744  -304.8140
  -324.6848  -197.6156  -308.8228
  -325.4103  -197.2850  -313.0937
  -326.1779  -196.9856  -317.6611
  -326.9921  -196.7209  -322.5659
  -327.8579  -196.4953  -327.8579
  -328.7818  -196.3145  -333.5984
  -329.7716  -196.1855  -339.8636
  -330.8372  -196.1172  -346.7498
  -325.4714  -345.8102  -196.3115
  -324.4315  -338.9497  -196.3904
  -323.4663  -332.7091  -196.5299
  -322.5659  -326.9921  -196.7209
  -321.7225  -321.7225  -196.9564
  -320.9299  -316.8393  -197.2309
  -320.1830  -312.2926  -197.5400
  -319.4774  -308.0415  -197.8800
  -318.8096  -304.0518  -198.2481
  -318.1764  -300.2949  -198.6418
  -317.5755  -296.7464  -199.0592
  -317.0043  -293.3856  -199.4985
  -316.4611  -290.1945  -199.9583
  -315.9440  -287.1577  -200.4376
  -315.4516  -284.2616  -200.9352
  -314.9826  -281.4945  -201.4505
  -314.5356  -278.8458  -201.9826
  -314.1097  -276.3065  -202.5309
  -313.7039  -273.8681  -203.0951
  -313.3173  -271.5236  -203.6746
  -312.9491  -269.2662  -204.2692
  -312.5986  -267.0900  -204.8786
  -312.2651  -264.9898  -205.5025
  -311.9481  -262.9607  -206.1409
  -311.6469  -260.9984  -206.7935
  -311.3612  -259.0987  -207.4604
  -311.0904  -257.2582  -208.1414
  -310.8341  -255.4734  -208.8366
  -310.5919  -253.7414  -209.5461
  -310.3635  -252.0592  -210.2698
  -310.1486  -250.4244  -211.0079
  -309.9468  -248.8344  -211.7606
  -309.7578  -247.2872  -212.5279
  -309.5815  -245.7806  -213.3100
  -309.4175  -244.3128  -214.1073
  -309.2657  -242.8820  -214.9198
  -309.1259  -241.4865  -215.7478
  -308.9979  -240.1249  -216.5917
  -308.8815  -238.7956  -217.4517
  -308.7766  -237.4974  -218.3282
  -308.6831  -236.2290  -219.2216
  -308.6008  -234.9892  -220.1322
  -308.5297  -233.7770  -221.0605
  -308.4697  -232.5913  -222.0069
  -308.4207  -231.4311  -222.9719
  -308.3826  -230.2956  -223.9560
  -308.3555  -229.1839  -224.9598
  -308.3392  -228.0952  -225.9838
  -308.3338  -227.0287  -227.0287
  -308.3392  -225.9838  -228.0952
  -308.3555  -224.9598  -229.1839
  -308.3826  -223.9560  -230.2956
  -308.4207  -222.9719  -231.4311
  -308.4697  -222.0069  -232.5913
  -308.5297  -221.0605  -233.7770
  -308.6008  -220.1322  -234.9892
  -308.6831  -219.2216  -236.2290
  -308.7766  -218.3282  -237.4974
  -308.8815  -217.4517  -238.7956
  -308.9979  -216.5917  -240.1249
  -309.1259  -215.7478  -241.4865
  -309.2657  -214.9198  -242.8820
  -309.4175  -214.1073  -244.3128
  -309.5815  -213.3100  -245.7806
  -309.7578  -212.5279  -247.2872
  -309.9468  -211.7606  -248.8344
  -310.1486  -211.0079  -250.4244
  -310.3635  -210.2698  -252.0592
  -310.5919  -209.5461  -253.7414
  -310.8341  -208.8366  -255.4734
  -311.0904  -208.1414  -257.2582
  -311.3612  -207.4604  -259.0987
  -311.6469  -206.7935  -260.9984
  -311.9481  -206.1409  -262.9607
  -312.2651  -205.5025  -264.9898
  -312.5986  -204.8786  -267.0900
  -312.9491  -204.2692  -269.2662
  -313.3173  -203.6746  -271.5236
  -313.7039  -203.0951  -273.8681
  -314.1097  -202.5309  -276.3065
  -314.5356  -201.9826  -278.8458
  -314.9826  -201.4505  -281.4945
  -315.4516  -200.9352  -284.2616
  -315.9440  -200.4376  -287.1577
  -316.4611  -199.9583  -290.1945
  -317.0043  -199.4985  -293.3856
  -317.5755  -199.0592  -296.7464
  -318.1764  -198.6418  -300.2949
  -318.8096  -198.2481  -304.0518
  -319.4774  -197.8800  -308.0415
  -320.1830  -197.5400  -312.2926
  -320.9299  -197.2309  -316.8393
  -321.7225  -196.9564  -321.7225
  -322.5659  -196.7209  -326.9921
  -323.4663  -196.5299  -332.7091
  -324.4315  -196.3904  -338.9497
  -325.4714  -196.3115  -345.8102
  -320.4961  -344.9255  -196.5456
  -319.4807  -338.0896  -196.6350
  -318.5390  -331.8724  -196.7846
  -317.6611  -326.1779  -196.9856
  -316.8393  -320.9299  -197.2309
  -316.0674  -316.0674  -197.5150
  -315.3403  -311.5406  -197.8336
  -314.6538  -307.3085  -198.1830
  -314.0042  -303.3372  -198.5603
  -313.3887  -299.5979  -198.9631
  -312.8047  -296.0663  -199.3895
  -312.2499  -292.7218  -199.8378
  -311.7223  -289.5464  -200.3065
  -311.2204  -286.5247  -200.7947
  -310.7426  -283.6432  -201.3011
  -310.2876  -280.8902  -201.8252
  -309.8543  -278.2551  -202.3661
  -309.4415  -275.7288  -202.9233
  -309.0483  -273.3032  -203.4963
  -308.6739  -270.9708  -204.0847
  -308.3175  -268.7253  -204.6882
  -307.9785  -266.5606  -205.3066
  -307.6561  -264.4714  -205.9395
  -307.3498  -262.4531  -206.5870
  -307.0590  -260.5011  -207.2488
  -306.7833  -258.6115  -207.9250
  -306.5223  -256.7807  -208.6154
  -306.2754  -255.0054  -209.3202
  -306.0424  -253.2825  -210.0393
  -305.8229  -251.6092  -210.7729
  -305.6166  -249.9830  -211.5211
  -305.4232  -248.4015  -212.2839
  -305.2423  -246.8624  -213.0616
  -305.0739  -245.3637  -213.8543
  -304.9176  -243.9036  -214.6623
  -304.7733  -242.4803  -215.4859
  -304.6408  -241.0921  -216.3253
  -304.5198  -239.7375  -217.1807
  -304.4103  -238.4151  -218.0526
  -304.3122  -237.1236  -218.9413
  -304.2252  -235.8618  -219.8472
  -304.1493  -234.6284  -220.7707
  -304.0845  -233.4224  -221.7123
  -304.0305  -232.2428  -222.6724
  -303.9874  -231.0885  -223.6515
  -303.9552  -229.9588  -224.6501
  -303.9337  -228.8528  -225.6690
  -303.9229  -227.7696  -226.7086
  -303.9229  -226.7086  -227.7696
  -303.9337  -225.6690  -228.8528
  -303.9552  -224.6501  -229.9588
  -303.9874  -223.6515  -231.0885
  -304.0305  -222.6724  -232.2428
  -304.0845  -221.7123  -233.4224
  -304.1493  -220.7707  -234.6284
  -304.2252  -219.8472  -235.8618
  -304.3122  -218.9413  -237.1236
  -304.4103  -218.0526  -238.4151
  -304.5198  -217.1807  -239.7375
  -304.6408  -216.3253  -241.0921
  -304.7733  -215.4859  -242.4803
  -304.9176  -214.6623  -243.9036
  -305.0739  -213.8543  -245.3637
  -305.2423  -213.0616  -246.8624
  -305.4232  -212.2839  -248.4015
  -305.6166  -211.5211  -249.9830
  -305.8229  -210.7729  -251.6092
  -306.0424  -210.0393  -253.2825
  -306.2754  -209.3202  -255.0054
  -306.5223  -208.6154  -256.7807
  -306.7833  -207.9250  -258.6115
  -307.0590  -207.2488  -260.5011
  -307.3498  -206.5870  -262.4531
  -307.6561  -205.9395  -264.4714
  -307.9785  -205.3066  -266.5606
  -308.3175  -204.6882  -268.7253
  -308.6739  -204.0847  -270.9708
  -309.0483  -203.4963  -273.3032
  -309.4415  -202.9233  -275.7288
  -309.8543  -202.3661  -278.2551
  -310.2876  -201.8252  -280.8902
  -310.7426  -201.3011  -283.6432
  -311.2204  -200.7947  -286.5247
  -311.7223  -200.3065  -289.5464
  -312.2499  -199.8378  -292.7218
  -312.8047  -199.3895  -296.0663
  -313.3887  -198.9631  -299.5979
  -314.0042  -198.5603  -303.3372
  -314.6538  -198.1830  -307.3085
  -315.3403  -197.8336  -311.5406
  -316.0674  -197.5150  -316.0674
  -316.8393  -197.2309  -320.9299
  -317.6611  -196.9856  -326.1779
  -318.5390  -196.7846  -331.8724
  -319.4807  -196.6350  -338.0896
  -320.4961  -196.5456  -344.9255
  -315.8611  -344.0903  -196.8151
  -314.8693  -337.2778  -196.9147
  -313.9500  -331.0832  -197.0743
  -313.0937  -325.4103  -197.2850
  -312.2926  -320.1830  -197.5400
  -311.5406  -315.3403  -197.8336
  -310.8325  -310.8325  -198.1615
  -310.1643  -306.6188  -198.5201
  -309.5324  -302.6651  -198.9065
  -308.9339  -298.9427  -199.3184
  -308.3661  -295.4274  -199.7537
  -307.8270  -292.0986  -200.2109
  -307.3146  -288.9384  -200.6885
  -306.8273  -285.9312  -201.1855
  -306.3635  -283.0638  -201.7008
  -305.9221  -280.3244  -202.2337
  -305.5018  -277.7024  -202.7834
  -305.1017  -275.1888  -203.3494
  -304.7208  -272.7754  -203.9313
  -304.3582  -270.4549  -204.5286
  -304.0133  -268.2208  -205.1411
  -303.6853  -266.0671  -205.7685
  -303.3736  -263.9887  -206.4106
  -303.0777  -261.9807  -207.0672
  -302.7970  -260.0388  -207.7384
  -302.5311  -258.1590  -208.4240
  -302.2795  -256.3376  -209.1240
  -302.0418  -254.5715  -209.8384
  -301.8177  -252.8575  -210.5674
  -301.6068  -251.1928  -211.3110
  -301.4088  -249.5750  -212.0693
  -301.2236  -248.0016  -212.8425
  -301.0507  -246.4704  -213.6308
  -300.8899  -244.9794  -214.4343
  -300.7411  -243.5268  -215.2534
  -300.6041  -242.1107  -216.0883
  -300.4786  -240.7296  -216.9392
  -300.3646  -239.3820  -217.8066
  -300.2618  -238.0663  -218.6907
  -300.1702  -236.7814  -219.5919
  -300.0896  -235.5259  -220.5107
  -300.0199  -234.2987  -221.4475
  -299.9611  -233.0988  -222.4027
  -299.9131  -231.9251  -223.3769
  -299.8759  -230.7767  -224.3705
  -299.8493  -229.6526  -225.3843
  -299.8333  -228.5521  -226.4187
  -299.8280  -227.4744  -227.4744
  -299.8333  -226.4187  -228.5521
  -299.8493  -225.3843  -229.6526
  -299.8759  -224.3705  -230.7767
  -299.9131  -223.3769  -231.9251
  -299.9611  -222.4027  -233.0988
  -300.0199  -221.4475  -234.2987
  -300.0896  -220.5107  -235.5259
  -300.1702  -219.5919  -236.7814
  -300.2618  -218.6907  -238.0663
  -300.3646  -217.8066  -239.3820
  -300.4786  -216.9392  -240.7296
  -300.6041  -216.0883  -242.1107
  -300.7411  -215.2534  -243.5268
  -300.8899  -214.4343  -244.9794
  -301.0507  -213.6308  -246.4704
  -301.2236  -212.8425  -248.0016
  -301.4088  -212.0693  -249.5750
  -301.6068  -211.3110  -251.1928
  -301.8177  -210.5674  -252.8575
  -302.0418  -209.8384  -254.5715
  -302.2795  -209.1240  -256.3376
  -302.5311  -208.4240  -258.1590
  -302.7970  -207.7384  -260.0388
  -303.0777  -207.0672  -261.9807
  -303.3736  -206.4106  -263.9887
  -303.6853  -205.7685  -266.0671
  -304.0133  -205.1411  -268.2208
  -304.3582  -204.5286  -270.4549
  -304.7208  -203.9313  -272.7754
  -305.1017  -203.3494  -275.1888
  -305.5018  -202.7834  -277.7024
  -305.9221  -202.2337  -280.3244
  -306.3635  -201.7008  -283.0638
  -306.8273  -201.1855  -285.9312
  -307.3146  -200.6885  -288.9384
  -307.8270  -200.2109  -292.0986
  -308.3661  -199.7537  -295.4274
  -308.9339  -199.3184  -298.9427
  -309.5324  -198.9065  -302.6651
  -310.1643  -198.5201  -306.6188
  -310.8325  -198.1615  -310.8325
  -311.5406  -197.8336  -315.3403
  -312.2926  -197.5400  -320.1830
  -313.0937  -197.2850  -325.4103
  -313.9500  -197.0743  -331.0832
  -314.8693  -196.9147  -337.2778
  -315.8611  -196.8151  -344.0903
  -311.5254  -343.3001  -197.1163
  -310.5561  -336.5101  -197.2258
  -309.6584  -330.3371  -197.3952
  -308.8228  -324.6848  -197.6156
  -308.0415  -319.4774  -197.8800
  -307.3085  -314.6538  -198.1830
  -306.6188  -310.1643  -198.5201
  -305.9682  -305.9682  -198.8878
  -305.3532  -302.0314  -199.2833
  -304.7710  -298.3253  -199.7041
  -304.2189  -294.8258  -200.1484
  -303.6949  -291.5121  -200.6144
  -303.1971  -288.3664  -201.1009
  -302.7239  -285.3734  -201.6067
  -302.2737  -282.5196  -202.1308
  -301.8454  -279.7932  -202.6725
  -301.4378  -277.1839  -203.2310
  -301.0499  -274.6825  -203.8060
  -300.6808  -272.2809  -204.3967
  -300.3297  -269.9719  -205.0030
  -299.9959  -267.7488  -205.6246
  -299.6786  -265.6059  -206.2610
  -299.3773  -263.5379  -206.9123
  -299.0914  -261.5399  -207.5783
  -298.8204  -259.6077  -208.2589
  -298.5640  -257.7374  -208.9540
  -298.3215  -255.9252  -209.6637
  -298.0927  -254.1679  -210.3880
  -297.8772  -252.4626  -211.1269
  -297.6748  -250.8063  -211.8807
  -297.4850  -249.1966  -212.6494
  -297.3076  -247.6311  -213.4332
  -297.1424  -246.1076  -214.2323
  -296.9891  -244.6241  -215.0469
  -296.8476  -243.1788  -215.8773
  -296.7176  -241.7698  -216.7237
  -296.5991  -240.3956  -217.5866
  -296.4917  -239.0546  -218.4661
  -296.3955  -237.7455  -219.3628
  -296.3103  -236.4670  -220.2769
  -296.2359  -235.2177  -221.2090
  -296.1723  -233.9966  -222.1594
  -296.1195  -232.8027  -223.1287
  -296.0773  -231.6348  -224.1175
  -296.0456  -230.4920  -225.1262
  -296.0246  -229.3735  -226.1555
  -296.0141  -228.2784  -227.2060
  -296.0141  -227.2060  -228.2784
  -296.0246  -226.1555  -229.3735
  -296.0456  -225.1262  -230.4920
